Part 1: 3068
Rock num: 7200 (277484.93 rocks/s), 3603811s/60063m/1001.05h/41.71d remaining; height: 0r108
Rock num: 23000 (275048.74 rocks/s), 3635728s/60595m/1009.92h/42.08d remaining; height: 0r34
Rock num: 23200 (275067.83 rocks/s), 3635477s/60591m/1009.85h/42.08d remaining; height: 0r137
Rock num: 23400 (274951.93 rocks/s), 3637011s/60616m/1010.27h/42.09d remaining; height: 0r40
Rock num: 23600 (274984.75 rocks/s), 3636575s/60609m/1010.15h/42.09d remaining; height: 0r141
Rock num: 23800 (275018.93 rocks/s), 3636125s/60602m/1010.03h/42.08d remaining; height: 0r47
Rock num: 24000 (274950.74 rocks/s), 3637024s/60617m/1010.28h/42.10d remaining; height: 0r148
Rock num: 24200 (274983.92 rocks/s), 3636588s/60609m/1010.15h/42.09d remaining; height: 0r48
Rock num: 24400 (274954.90 rocks/s), 3636971s/60616m/1010.27h/42.09d remaining; height: 0r154
Rock num: 24600 (274980.30 rocks/s), 3636628s/60610m/1010.17h/42.09d remaining; height: 0r57
Rock num: 24800 (274898.17 rocks/s), 3637712s/60628m/1010.47h/42.10d remaining; height: 0r160
Rock num: 25000 (274934.44 rocks/s), 3637236s/60620m/1010.33h/42.10d remaining; height: 0r61
Rock num: 25200 (274967.32 rocks/s), 3636799s/60613m/1010.22h/42.09d remaining; height: 0r167
Rock num: 25400 (274898.91 rocks/s), 3637712s/60628m/1010.47h/42.10d remaining; height: 0r68
Rock num: 25600 (274932.21 rocks/s), 3637262s/60621m/1010.35h/42.10d remaining; height: 0r168
Rock num: 25800 (274976.88 rocks/s), 3636680s/60611m/1010.18h/42.09d remaining; height: 0r74
Rock num: 26000 (274857.25 rocks/s), 3638255s/60637m/1010.62h/42.11d remaining; height: 0r177
Rock num: 26200 (274885.43 rocks/s), 3637884s/60631m/1010.52h/42.10d remaining; height: 0r80
Rock num: 26400 (274904.46 rocks/s), 3637633s/60627m/1010.45h/42.10d remaining; height: 0r181
Rock num: 26600 (274939.40 rocks/s), 3637170s/60619m/1010.32h/42.10d remaining; height: 0r87
Rock num: 26800 (274872.05 rocks/s), 3638056s/60634m/1010.57h/42.11d remaining; height: 0r188
Rock num: 27000 (274903.96 rocks/s), 3637646s/60627m/1010.45h/42.10d remaining; height: 0r88
Rock num: 27200 (274948.94 rocks/s), 3637051s/60617m/1010.28h/42.10d remaining; height: 0r194
Rock num: 27400 (274883.51 rocks/s), 3637911s/60631m/1010.52h/42.10d remaining; height: 0r97
Rock num: 27600 (274908.75 rocks/s), 3637580s/60626m/1010.43h/42.10d remaining; height: 0r0
Rock num: 27800 (274887.56 rocks/s), 3637858s/60630m/1010.50h/42.10d remaining; height: 0r101
Rock num: 28000 (274827.28 rocks/s), 3638652s/60644m/1010.73h/42.11d remaining; height: 0r7
Rock num: 28200 (274852.34 rocks/s), 3638321s/60638m/1010.63h/42.11d remaining; height: 0r108
Rock num: 28400 (274876.68 rocks/s), 3638003s/60633m/1010.55h/42.11d remaining; height: 0r8
Rock num: 28600 (274883.62 rocks/s), 3637911s/60631m/1010.52h/42.10d remaining; height: 0r114
Rock num: 28800 (274819.53 rocks/s), 3638758s/60645m/1010.75h/42.11d remaining; height: 0r17
Rock num: 29000 (274850.83 rocks/s), 3638348s/60639m/1010.65h/42.11d remaining; height: 0r120
Rock num: 29200 (274883.71 rocks/s), 3637911s/60631m/1010.52h/42.10d remaining; height: 0r21
Rock num: 29400 (274770.54 rocks/s), 3639407s/60656m/1010.93h/42.12d remaining; height: 0r127
Rock num: 29600 (274792.88 rocks/s), 3639116s/60651m/1010.85h/42.12d remaining; height: 0r28
Rock num: 29800 (274812.78 rocks/s), 3638851s/60647m/1010.78h/42.12d remaining; height: 0r128
Rock num: 30000 (274767.22 rocks/s), 3639447s/60657m/1010.95h/42.12d remaining; height: 0r34
Rock num: 30200 (274793.13 rocks/s), 3639102s/60651m/1010.85h/42.12d remaining; height: 0r137
Rock num: 30400 (274818.80 rocks/s), 3638771s/60646m/1010.77h/42.12d remaining; height: 0r40
Rock num: 30600 (274854.16 rocks/s), 3638295s/60638m/1010.63h/42.11d remaining; height: 0r141
Rock num: 30800 (274787.80 rocks/s), 3639182s/60653m/1010.88h/42.12d remaining; height: 0r47
Rock num: 31000 (274767.02 rocks/s), 3639447s/60657m/1010.95h/42.12d remaining; height: 0r148
Rock num: 31200 (274796.27 rocks/s), 3639063s/60651m/1010.85h/42.12d remaining; height: 0r48
Rock num: 31400 (274751.79 rocks/s), 3639659s/60660m/1011.00h/42.12d remaining; height: 0r154
Rock num: 31600 (274776.02 rocks/s), 3639327s/60655m/1010.92h/42.12d remaining; height: 0r57
Rock num: 31800 (274807.20 rocks/s), 3638917s/60648m/1010.80h/42.12d remaining; height: 0r160
Rock num: 32000 (274744.68 rocks/s), 3639751s/60662m/1011.03h/42.13d remaining; height: 0r61
Rock num: 32200 (274762.95 rocks/s), 3639513s/60658m/1010.97h/42.12d remaining; height: 0r167
Rock num: 32400 (274793.92 rocks/s), 3639102s/60651m/1010.85h/42.12d remaining; height: 0r68
Rock num: 32600 (274737.04 rocks/s), 3639844s/60664m/1011.07h/42.13d remaining; height: 0r168
Rock num: 32800 (274737.39 rocks/s), 3639844s/60664m/1011.07h/42.13d remaining; height: 0r74
Rock num: 33000 (274758.46 rocks/s), 3639566s/60659m/1010.98h/42.12d remaining; height: 0r177
Rock num: 33200 (274789.53 rocks/s), 3639155s/60652m/1010.87h/42.12d remaining; height: 0r80
Rock num: 33400 (274747.40 rocks/s), 3639712s/60661m/1011.02h/42.13d remaining; height: 0r181
Rock num: 33600 (274759.35 rocks/s), 3639553s/60659m/1010.98h/42.12d remaining; height: 0r87
Rock num: 33800 (274781.67 rocks/s), 3639261s/60654m/1010.90h/42.12d remaining; height: 0r188
Rock num: 34000 (274737.88 rocks/s), 3639844s/60664m/1011.07h/42.13d remaining; height: 0r88
Rock num: 34200 (274765.01 rocks/s), 3639473s/60657m/1010.95h/42.12d remaining; height: 0r194
Rock num: 34400 (274740.72 rocks/s), 3639804s/60663m/1011.05h/42.13d remaining; height: 0r97
Rock num: 34600 (274701.44 rocks/s), 3640321s/60672m/1011.20h/42.13d remaining; height: 0r0
Rock num: 34800 (274728.89 rocks/s), 3639963s/60666m/1011.10h/42.13d remaining; height: 0r101
Rock num: 35000 (274749.40 rocks/s), 3639685s/60661m/1011.02h/42.13d remaining; height: 0r7
Rock num: 35200 (274773.33 rocks/s), 3639367s/60656m/1010.93h/42.12d remaining; height: 0r108
Rock num: 35400 (274723.77 rocks/s), 3640030s/60667m/1011.12h/42.13d remaining; height: 0r8
Rock num: 35600 (274752.18 rocks/s), 3639645s/60660m/1011.00h/42.12d remaining; height: 0r114
Rock num: 35800 (274777.89 rocks/s), 3639314s/60655m/1010.92h/42.12d remaining; height: 0r17
Rock num: 36000 (274697.34 rocks/s), 3640374s/60672m/1011.20h/42.13d remaining; height: 0r120
Rock num: 36200 (274724.08 rocks/s), 3640016s/60666m/1011.10h/42.13d remaining; height: 0r21
Rock num: 36400 (274741.35 rocks/s), 3639791s/60663m/1011.05h/42.13d remaining; height: 0r127
Rock num: 36600 (274699.68 rocks/s), 3640348s/60672m/1011.20h/42.13d remaining; height: 0r28
Rock num: 36800 (274716.69 rocks/s), 3640122s/60668m/1011.13h/42.13d remaining; height: 0r128
Rock num: 37000 (274754.26 rocks/s), 3639619s/60660m/1011.00h/42.12d remaining; height: 0r34
Rock num: 37200 (274776.24 rocks/s), 3639327s/60655m/1010.92h/42.12d remaining; height: 0r137
Rock num: 37400 (274728.41 rocks/s), 3639963s/60666m/1011.10h/42.13d remaining; height: 0r40
Rock num: 37600 (274724.67 rocks/s), 3640016s/60666m/1011.10h/42.13d remaining; height: 0r141
Rock num: 37800 (274731.82 rocks/s), 3639924s/60665m/1011.08h/42.13d remaining; height: 0r47
Rock num: 38000 (274690.50 rocks/s), 3640467s/60674m/1011.23h/42.13d remaining; height: 0r148
Rock num: 38200 (274711.68 rocks/s), 3640189s/60669m/1011.15h/42.13d remaining; height: 0r48
Rock num: 38400 (274746.64 rocks/s), 3639725s/60662m/1011.03h/42.13d remaining; height: 0r154
Rock num: 38600 (274705.27 rocks/s), 3640268s/60671m/1011.18h/42.13d remaining; height: 0r57
Rock num: 38800 (274732.56 rocks/s), 3639910s/60665m/1011.08h/42.13d remaining; height: 0r160
Rock num: 39000 (274757.26 rocks/s), 3639579s/60659m/1010.98h/42.12d remaining; height: 0r61
Rock num: 39200 (274775.13 rocks/s), 3639341s/60655m/1010.92h/42.12d remaining; height: 0r167
Rock num: 39400 (274698.15 rocks/s), 3640361s/60672m/1011.20h/42.13d remaining; height: 0r68
Rock num: 39600 (274715.35 rocks/s), 3640135s/60668m/1011.13h/42.13d remaining; height: 0r168
Rock num: 39800 (274743.16 rocks/s), 3639765s/60662m/1011.03h/42.13d remaining; height: 0r74
Rock num: 40000 (274705.54 rocks/s), 3640268s/60671m/1011.18h/42.13d remaining; height: 0r177
Rock num: 40200 (274727.93 rocks/s), 3639976s/60666m/1011.10h/42.13d remaining; height: 0r80
Rock num: 40400 (274754.40 rocks/s), 3639619s/60660m/1011.00h/42.12d remaining; height: 0r181
Rock num: 40600 (274717.36 rocks/s), 3640109s/60668m/1011.13h/42.13d remaining; height: 0r87
Rock num: 40800 (274728.33 rocks/s), 3639963s/60666m/1011.10h/42.13d remaining; height: 0r188
Rock num: 41000 (274709.53 rocks/s), 3640215s/60670m/1011.17h/42.13d remaining; height: 0r88
Rock num: 41200 (274736.92 rocks/s), 3639857s/60664m/1011.07h/42.13d remaining; height: 0r194
Rock num: 41400 (274699.38 rocks/s), 3640348s/60672m/1011.20h/42.13d remaining; height: 0r97
Rock num: 41600 (274718.22 rocks/s), 3640096s/60668m/1011.13h/42.13d remaining; height: 0r0
Rock num: 41800 (274742.58 rocks/s), 3639778s/60662m/1011.03h/42.13d remaining; height: 0r101
Rock num: 42000 (274708.96 rocks/s), 3640228s/60670m/1011.17h/42.13d remaining; height: 0r7
Rock num: 42200 (274734.09 rocks/s), 3639884s/60664m/1011.07h/42.13d remaining; height: 0r108
Rock num: 42400 (274738.75 rocks/s), 3639831s/60663m/1011.05h/42.13d remaining; height: 0r8
Rock num: 42600 (274676.49 rocks/s), 3640652s/60677m/1011.28h/42.14d remaining; height: 0r114
Rock num: 42800 (274696.69 rocks/s), 3640387s/60673m/1011.22h/42.13d remaining; height: 0r17
Rock num: 43000 (274714.69 rocks/s), 3640149s/60669m/1011.15h/42.13d remaining; height: 0r120
Rock num: 43200 (274735.56 rocks/s), 3639870s/60664m/1011.07h/42.13d remaining; height: 0r21
Rock num: 43400 (274696.76 rocks/s), 3640387s/60673m/1011.22h/42.13d remaining; height: 0r127
Rock num: 43600 (274717.92 rocks/s), 3640109s/60668m/1011.13h/42.13d remaining; height: 0r28
Rock num: 43800 (274740.42 rocks/s), 3639804s/60663m/1011.05h/42.13d remaining; height: 0r128
Rock num: 44000 (274704.36 rocks/s), 3640281s/60671m/1011.18h/42.13d remaining; height: 0r34
Rock num: 44200 (274720.60 rocks/s), 3640069s/60667m/1011.12h/42.13d remaining; height: 0r137
Rock num: 44400 (274705.97 rocks/s), 3640268s/60671m/1011.18h/42.13d remaining; height: 0r40
Rock num: 44600 (274677.13 rocks/s), 3640639s/60677m/1011.28h/42.14d remaining; height: 0r141
Rock num: 44800 (274687.36 rocks/s), 3640507s/60675m/1011.25h/42.14d remaining; height: 0r47
Rock num: 45000 (274705.34 rocks/s), 3640268s/60671m/1011.18h/42.13d remaining; height: 0r148
Rock num: 45200 (274718.04 rocks/s), 3640096s/60668m/1011.13h/42.13d remaining; height: 0r48
Rock num: 45400 (274690.78 rocks/s), 3640467s/60674m/1011.23h/42.13d remaining; height: 0r154
Rock num: 45600 (274708.22 rocks/s), 3640228s/60670m/1011.17h/42.13d remaining; height: 0r57
Rock num: 45800 (274727.45 rocks/s), 3639976s/60666m/1011.10h/42.13d remaining; height: 0r160
Rock num: 46000 (274660.00 rocks/s), 3640864s/60681m/1011.35h/42.14d remaining; height: 0r61
Rock num: 46200 (274667.34 rocks/s), 3640772s/60679m/1011.32h/42.14d remaining; height: 0r167
Rock num: 46400 (274687.94 rocks/s), 3640507s/60675m/1011.25h/42.14d remaining; height: 0r68
Rock num: 46600 (274651.06 rocks/s), 3640984s/60683m/1011.38h/42.14d remaining; height: 0r168
Rock num: 46800 (274674.10 rocks/s), 3640679s/60677m/1011.28h/42.14d remaining; height: 0r74
Rock num: 47000 (274677.57 rocks/s), 3640639s/60677m/1011.28h/42.14d remaining; height: 0r177
Rock num: 47200 (274695.25 rocks/s), 3640401s/60673m/1011.22h/42.13d remaining; height: 0r80
Rock num: 47400 (274657.78 rocks/s), 3640904s/60681m/1011.35h/42.14d remaining; height: 0r181
Rock num: 47600 (274641.34 rocks/s), 3641116s/60685m/1011.42h/42.14d remaining; height: 0r87
Rock num: 47800 (274663.04 rocks/s), 3640825s/60680m/1011.33h/42.14d remaining; height: 0r188
Rock num: 48000 (274631.70 rocks/s), 3641249s/60687m/1011.45h/42.14d remaining; height: 0r88
Rock num: 48200 (274654.00 rocks/s), 3640944s/60682m/1011.37h/42.14d remaining; height: 0r194
Rock num: 48400 (274670.59 rocks/s), 3640732s/60678m/1011.30h/42.14d remaining; height: 0r97
Rock num: 48600 (274636.17 rocks/s), 3641183s/60686m/1011.43h/42.14d remaining; height: 0r0
Rock num: 48800 (274656.76 rocks/s), 3640917s/60681m/1011.35h/42.14d remaining; height: 0r101
Rock num: 49000 (274674.02 rocks/s), 3640679s/60677m/1011.28h/42.14d remaining; height: 0r7
Rock num: 49200 (274691.60 rocks/s), 3640454s/60674m/1011.23h/42.13d remaining; height: 0r108
Rock num: 49400 (274627.41 rocks/s), 3641302s/60688m/1011.47h/42.14d remaining; height: 0r8
Rock num: 49600 (274647.08 rocks/s), 3641037s/60683m/1011.38h/42.14d remaining; height: 0r114
Rock num: 49800 (274660.38 rocks/s), 3640864s/60681m/1011.35h/42.14d remaining; height: 0r17
Rock num: 50000 (274628.97 rocks/s), 3641289s/60688m/1011.47h/42.14d remaining; height: 0r120
Rock num: 50200 (274647.85 rocks/s), 3641037s/60683m/1011.38h/42.14d remaining; height: 0r21
Rock num: 50400 (274666.33 rocks/s), 3640785s/60679m/1011.32h/42.14d remaining; height: 0r127
Rock num: 50600 (274634.70 rocks/s), 3641209s/60686m/1011.43h/42.14d remaining; height: 0r28
Rock num: 50800 (274650.56 rocks/s), 3640997s/60683m/1011.38h/42.14d remaining; height: 0r128
Rock num: 51000 (274645.57 rocks/s), 3641063s/60684m/1011.40h/42.14d remaining; height: 0r34
Rock num: 51200 (274655.74 rocks/s), 3640931s/60682m/1011.37h/42.14d remaining; height: 0r137
Rock num: 51400 (274628.45 rocks/s), 3641289s/60688m/1011.47h/42.14d remaining; height: 0r40
Rock num: 51600 (274644.54 rocks/s), 3641076s/60684m/1011.40h/42.14d remaining; height: 0r141
Rock num: 51800 (274654.11 rocks/s), 3640944s/60682m/1011.37h/42.14d remaining; height: 0r47
Rock num: 52000 (274625.39 rocks/s), 3641328s/60688m/1011.47h/42.14d remaining; height: 0r148
Rock num: 52200 (274643.20 rocks/s), 3641090s/60684m/1011.40h/42.14d remaining; height: 0r48
Rock num: 52400 (274662.57 rocks/s), 3640838s/60680m/1011.33h/42.14d remaining; height: 0r154
Rock num: 52600 (274603.36 rocks/s), 3641620s/60693m/1011.55h/42.15d remaining; height: 0r57
Rock num: 52800 (274614.83 rocks/s), 3641474s/60691m/1011.52h/42.15d remaining; height: 0r160
Rock num: 53000 (274628.03 rocks/s), 3641289s/60688m/1011.47h/42.14d remaining; height: 0r61
Rock num: 53200 (274640.45 rocks/s), 3641130s/60685m/1011.42h/42.14d remaining; height: 0r167
Rock num: 53400 (274607.60 rocks/s), 3641567s/60692m/1011.53h/42.15d remaining; height: 0r68
Rock num: 53600 (274625.04 rocks/s), 3641328s/60688m/1011.47h/42.14d remaining; height: 0r168
Rock num: 53800 (274648.12 rocks/s), 3641023s/60683m/1011.38h/42.14d remaining; height: 0r74
Rock num: 54000 (274605.21 rocks/s), 3641594s/60693m/1011.55h/42.15d remaining; height: 0r177
Rock num: 54200 (274617.74 rocks/s), 3641434s/60690m/1011.50h/42.15d remaining; height: 0r80
Rock num: 54400 (274613.35 rocks/s), 3641488s/60691m/1011.52h/42.15d remaining; height: 0r181
Rock num: 54600 (274583.60 rocks/s), 3641885s/60698m/1011.63h/42.15d remaining; height: 0r87
Rock num: 54800 (274599.04 rocks/s), 3641673s/60694m/1011.57h/42.15d remaining; height: 0r188
Rock num: 55000 (274611.29 rocks/s), 3641514s/60691m/1011.52h/42.15d remaining; height: 0r88
Rock num: 55200 (274634.40 rocks/s), 3641209s/60686m/1011.43h/42.14d remaining; height: 0r194
Rock num: 55400 (274604.08 rocks/s), 3641607s/60693m/1011.55h/42.15d remaining; height: 0r97
Rock num: 55600 (274621.04 rocks/s), 3641381s/60689m/1011.48h/42.15d remaining; height: 0r0
Rock num: 55800 (274638.51 rocks/s), 3641156s/60685m/1011.42h/42.14d remaining; height: 0r101
Rock num: 56000 (274579.38 rocks/s), 3641938s/60698m/1011.63h/42.15d remaining; height: 0r7
Rock num: 56200 (274591.82 rocks/s), 3641779s/60696m/1011.60h/42.15d remaining; height: 0r108
Rock num: 56400 (274604.06 rocks/s), 3641607s/60693m/1011.55h/42.15d remaining; height: 0r8
Rock num: 56600 (274585.58 rocks/s), 3641859s/60697m/1011.62h/42.15d remaining; height: 0r114
Rock num: 56800 (274598.71 rocks/s), 3641686s/60694m/1011.57h/42.15d remaining; height: 0r17
Rock num: 57000 (274613.95 rocks/s), 3641487s/60691m/1011.52h/42.15d remaining; height: 0r120
Rock num: 57200 (274631.41 rocks/s), 3641249s/60687m/1011.45h/42.14d remaining; height: 0r21
Rock num: 57400 (274595.90 rocks/s), 3641726s/60695m/1011.58h/42.15d remaining; height: 0r127
Rock num: 57600 (274587.09 rocks/s), 3641832s/60697m/1011.62h/42.15d remaining; height: 0r28
Rock num: 57800 (274601.94 rocks/s), 3641647s/60694m/1011.57h/42.15d remaining; height: 0r128
Rock num: 58000 (274578.23 rocks/s), 3641952s/60699m/1011.65h/42.15d remaining; height: 0r34
Rock num: 58200 (274589.09 rocks/s), 3641806s/60696m/1011.60h/42.15d remaining; height: 0r137
Rock num: 58400 (274601.14 rocks/s), 3641647s/60694m/1011.57h/42.15d remaining; height: 0r40
Rock num: 58600 (274577.40 rocks/s), 3641965s/60699m/1011.65h/42.15d remaining; height: 0r141
Rock num: 58800 (274578.37 rocks/s), 3641952s/60699m/1011.65h/42.15d remaining; height: 0r47
Rock num: 59000 (274592.78 rocks/s), 3641766s/60696m/1011.60h/42.15d remaining; height: 0r148
Rock num: 59200 (274556.15 rocks/s), 3642243s/60704m/1011.73h/42.16d remaining; height: 0r48
Rock num: 59400 (274550.90 rocks/s), 3642323s/60705m/1011.75h/42.16d remaining; height: 0r154
Rock num: 59600 (274563.61 rocks/s), 3642151s/60702m/1011.70h/42.15d remaining; height: 0r57
Rock num: 59800 (274580.82 rocks/s), 3641925s/60698m/1011.63h/42.15d remaining; height: 0r160
Rock num: 60000 (274549.13 rocks/s), 3642336s/60705m/1011.75h/42.16d remaining; height: 0r61
Rock num: 60200 (274557.08 rocks/s), 3642230s/60703m/1011.72h/42.15d remaining; height: 0r167
Rock num: 60400 (274574.07 rocks/s), 3642005s/60700m/1011.67h/42.15d remaining; height: 0r68
